Source	Target
DEAF1	EGR4
DEAF1	EPAS1
DEAF1	ETS2
DEAF1	FOXC1
DEAF1	FOXN2
DEAF1	FOXO3
DEAF1	FOXP1
DEAF1	GATA4
DEAF1	GTF2I
DEAF1	HBP1
DEAF1	HES1
DEAF1	HINFP
DEAF1	HMBOX1
DEAF1	HOMEZ
DEAF1	HOXA4
DEAF1	IKZF2
DEAF1	IRF7
DEAF1	IRX5
DEAF1	JUN
DEAF1	JUNB
DEAF1	KLF11
DEAF1	MAFA
DEAF1	MAFB
DEAF1	MAFF
DEAF1	MAX
DEAF1	MZF1
DEAF1	NF1
DEAF1	NFYA
DEAF1	PKNOX1
DEAF1	PKNOX2
DEAF1	RBPJ
DEAF1	RELA
DEAF1	RXRA
DEAF1	SHOX2
DEAF1	SMAD2
DEAF1	SOX21
DEAF1	SOX4
DEAF1	SP2
DEAF1	STAT1
DEAF1	TCF12
DEAF1	TP53
DEAF1	USF2
DEAF1	ZBTB33
DEAF1	ZFX
DEAF1	ZNF263
DLX2	HES1
DLX2	NR2E3
DLX3	HMX1
DLX5	HMX1
DLX5	NR2C2
DMBX1	ISL1
DMRT1	SMAD4
DMRT1	SRF
DMRT2	SRF
DMRT2	TCF4
E2F1	ARID3A
E2F1	ARNT2
E2F1	ATF2
E2F1	ATF4
E2F1	ATF7
E2F1	BACH1
E2F1	BACH2
E2F1	BARHL2
E2F1	BRF1
E2F1	CDC5L
E2F1	CEBPA
E2F1	CREM
E2F1	CTCF
E2F1	CUX1
E2F1	DLX2
E2F1	E2F1
E2F1	EPAS1
E2F1	ETV4
E2F1	FOXJ1
E2F1	FOXN2
E2F1	FOXO3
E2F1	FOXP1
E2F1	GABPA
E2F1	GATA3
E2F1	GTF2A1
E2F1	GTF2IRD1
E2F1	HIF1A
E2F1	HMX1
E2F1	HSF2
E2F1	IRX3
E2F1	IRX5
E2F1	ISL1
E2F1	JUN
E2F1	JUNB
E2F1	JUND
E2F1	KLF11
E2F1	KLF12
E2F1	LHX2
E2F1	MAFB
E2F1	MAZ
E2F1	MECOM
E2F1	MECP2
E2F1	MEF2A
E2F1	MEIS2
E2F1	MEIS3
E2F1	MYB
E2F1	MYCN
E2F1	NEUROD1
E2F1	NFATC3
E2F1	NFIL3
E2F1	NFYA
E2F1	NR2C2
E2F1	NR2F1
E2F1	NR6A1
E2F1	OAZ1
E2F1	PARP1
E2F1	PATZ1
E2F1	PKNOX1
E2F1	PURA
E2F1	RELA
E2F1	RELB
E2F1	RXRB
E2F1	SIX3
E2F1	SMAD1
E2F1	SMAD7
E2F1	SOX9
E2F1	SP2
E2F1	STAT1
E2F1	TCF3
E2F1	TFAP4
E2F1	TFDP1
E2F1	TGIF1
E2F1	THRB
E2F1	TLX2
E2F1	TP53
E2F1	TP73
E2F1	YY1
E2F1	ZFP161
E2F1	ZNF143
E2F1	ZNF238
E2F4	ATF4
E2F4	CTCF
E2F4	E2F1
E2F4	ETV4
E2F4	FOXO3
E2F4	GATA3
E2F4	GTF2A1
E2F4	JUN
E2F4	MAZ
E2F4	MECOM
E2F4	MEIS2
E2F4	MYB
E2F4	MYCN
E2F4	NFYA
E2F4	NR2C2
E2F4	RELB
E2F4	SIX3
E2F4	SP2
E2F4	TP53
E2F4	TP73
E2F6	ATF4
E2F6	CTCF
E2F6	E2F1
E2F6	ETV4
E2F6	FOXO3
E2F6	GATA3
E2F6	GTF2A1
E2F6	JUN
E2F6	MAZ
E2F6	MECOM
E2F6	MEIS2
E2F6	MYB
E2F6	MYCN
E2F6	NFYA
E2F6	NR2C2
E2F6	RELB
E2F6	SIX3
E2F6	SP2
E2F6	TP53
E2F6	TP73
E2F7	ATF4
E2F7	CTCF
