Source	Target
BHLHE41	HSF2
BHLHE41	ISL1
BHLHE41	JUNB
BHLHE41	MAFF
BHLHE41	MAFG
BHLHE41	MAX
BHLHE41	MTERF
BHLHE41	NR2F2
BHLHE41	NR6A1
BHLHE41	OAZ1
BHLHE41	PAX4
BHLHE41	POU3F2
BHLHE41	PRDM1
BHLHE41	SIX4
BHLHE41	SMAD7
BHLHE41	TEF
BPTF	CEBPD
BPTF	HBP1
BPTF	HINFP
BPTF	JUN
BPTF	MAFF
BPTF	POU2F2
BPTF	RBPJ
BRF1	CREB1
BRF1	FOXL1
BRF1	GLI3
CBFB	ELF4
CBFB	ETV4
CBFB	PBX1
CBFB	POU2F2
CBFB	SPI1
CBFB	STAT6
CBFB	ZBTB16
CDC5L	REL
CDC5L	TFAP2A
CDX1	DLX1
CDX1	ETS2
CDX1	HES1
CDX1	ZBTB16
CDX2	BCL6
CDX2	CUX1
CDX2	DLX1
CDX2	EGR2
CDX2	ETS2
CDX2	HES1
CDX2	HOXA3
CDX2	ZBTB16
CEBPA	ATF1
CEBPA	ATF3
CEBPA	BHLHE40
CEBPA	BHLHE41
CEBPA	CEBPB
CEBPA	CTCF
CEBPA	DDIT3
CEBPA	DLX5
CEBPA	DMBX1
CEBPA	EPAS1
CEBPA	ESRRA
CEBPA	GABPB1
CEBPA	HBP1
CEBPA	HMBOX1
CEBPA	HNF4A
CEBPA	HOXA5
CEBPA	HOXA6
CEBPA	HOXC5
CEBPA	IRF6
CEBPA	JUN
CEBPA	NFE2
CEBPA	NFE2L1
CEBPA	NFIL3
CEBPA	OVOL2
CEBPA	PBX1
CEBPA	PITX3
CEBPA	RUNX1
CEBPA	SP4
CEBPA	SREBF1
CEBPA	STAT1
CEBPA	STAT3
CEBPA	THRB
CEBPB	ATF1
CEBPB	BHLHE40
CEBPB	CDC5L
CEBPB	CTCF
CEBPB	DDIT3
CEBPB	EGR1
CEBPB	EPAS1
CEBPB	ESRRB
CEBPB	HNF4A
CEBPB	HOXA5
CEBPB	HOXA6
CEBPB	IRF6
CEBPB	JUN
CEBPB	MAFF
CEBPB	NFE2
CEBPB	NFE2L2
CEBPB	NFIL3
CEBPB	OVOL2
CEBPB	PBX1
CEBPB	PITX3
CEBPB	RUNX1
CEBPB	VDR
CEBPB	XBP1
CEBPB	ZNF217
CEBPB	ZNF219
CEBPD	ARID5B
CEBPD	ATF1
CEBPD	BHLHE40
CEBPD	CTCF
CEBPD	DDIT3
CEBPD	EPAS1
CEBPD	GZF1
CEBPD	HNF4A
CEBPD	HOXA5
CEBPD	HOXA6
CEBPD	JUN
CEBPD	NFE2
CEBPD	NFIL3
CEBPD	OVOL2
CEBPD	PBX1
CEBPD	PITX3
CEBPD	RUNX1
CEBPD	SP2
CEBPD	SREBF1
CEBPD	SREBF2
CEBPD	ZNF217
CEBPE	ATF1
CEBPE	BHLHE40
CEBPE	CTCF
CEBPE	EPAS1
CEBPE	HNF4A
CEBPE	HOXA5
CEBPE	HOXA6
CEBPE	JUN
CEBPE	NFE2
CEBPE	NFIL3
CEBPE	OVOL2
CEBPE	PBX1
CEBPE	PITX3
CEBPE	RUNX1
CEBPG	ATF1
CEBPG	BHLHE40
CEBPG	CTCF
CEBPG	EPAS1
CEBPG	HNF4A
CEBPG	HOXA5
CEBPG	HOXA6
CEBPG	JUN
CEBPG	MEOX1
CEBPG	NFE2
CEBPG	NFIL3
CEBPG	OVOL2
CEBPG	PARP1
CEBPG	PBX1
CEBPG	PITX3
CEBPG	PRDM1
CEBPG	RUNX1
CIZ1	CEBPG
CIZ1	FOXA1
CIZ1	SIX2
CNOT3	AHR
CNOT3	ARID3A
CNOT3	ARID5B
CNOT3	ARX
CNOT3	ATF1
CNOT3	ATF2
CNOT3	ATF4
CNOT3	BACH1
CNOT3	BACH2
CNOT3	BHLHE40
