Source	Target
CTCF	FOXO4
CTCF	GFI1
CTCF	GFI1B
CTCF	GLI1
CTCF	GZF1
CTCF	HMBOX1
CTCF	HMX3
CTCF	HOMEZ
CTCF	HOXA13
CTCF	HOXB6
CTCF	HOXB8
CTCF	HOXC10
CTCF	HOXC5
CTCF	HOXC8
CTCF	HOXD12
CTCF	HOXD13
CTCF	HSF2
CTCF	IRF2
CTCF	IRF9
CTCF	IRX4
CTCF	IRX5
CTCF	JUN
CTCF	JUNB
CTCF	LHX6
CTCF	MAF
CTCF	MAFA
CTCF	MAFF
CTCF	MAZ
CTCF	MTERF
CTCF	MTF1
CTCF	MYB
CTCF	NFATC4
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFKB2
CTCF	NFYA
CTCF	NKX3-2
CTCF	NR1H2
CTCF	NR1I3
CTCF	NR2C2
CTCF	NR2F2
CTCF	NR6A1
CTCF	NRF1
CTCF	OAZ1
CTCF	PARP1
CTCF	PATZ1
CTCF	PITX3
CTCF	PKNOX1
CTCF	POU2F1
CTCF	PPARD
CTCF	PURA
CTCF	RELB
CTCF	REST
CTCF	RFX2
CTCF	RUNX1
CTCF	SMAD3
CTCF	SP1
CTCF	SP3
CTCF	SPIB
CTCF	SREBF2
CTCF	SRF
CTCF	STAT1
CTCF	STAT6
CTCF	TCF12
CTCF	TCF3
CTCF	TEF
CTCF	TFAP2B
CTCF	TGIF1
CTCF	THRB
CTCF	TP53
CTCF	TP73
CTCF	USF2
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZFX
CTCF	ZNF217
CTCF	ZNF238
CUX1	ATF5
CUX1	CUX1
CUX1	HOXD12
CUX1	HOXD13
CUX1	HSF2
DDIT3	HMBOX1
DDIT3	HOXC5
DDIT3	PPARD
DEAF1	BRF1
DEAF1	CREB1
DEAF1	CTCF
DEAF1	DBP
DEAF1	DEAF1
DEAF1	DLX2
DEAF1	EGR1
DEAF1	EGR4
DEAF1	FOSL1
DEAF1	GFI1B
DEAF1	HINFP
DEAF1	HMBOX1
DEAF1	HOMEZ
DEAF1	IRF7
DEAF1	JUNB
DEAF1	MAX
DEAF1	MZF1
DEAF1	NFE2L2
DEAF1	NFYA
DEAF1	RELA
DEAF1	SHOX2
DEAF1	SMAD2
DEAF1	SP2
DEAF1	STAT1
DEAF1	TCF12
DEAF1	TP53
DEAF1	ZBTB33
DLX2	LMO2
DLX5	NR2C2
DMRT1	ELF1
DMRT1	LMO2
DMRT1	NFE2
DMRT1	SRF
DMRT2	SRF
DMRT2	TCF4
DMRT3	ELF1
E2F1	ATF2
E2F1	ATF4
E2F1	ATF7
E2F1	BACH1
E2F1	BRF1
E2F1	CDC5L
E2F1	CREM
E2F1	DDIT3
E2F1	DLX2
E2F1	E2F1
E2F1	EPAS1
E2F1	ERF
E2F1	FOSL1
E2F1	FOXN2
E2F1	GABPA
E2F1	GTF2A1
E2F1	HOXC10
E2F1	IRX5
E2F1	JUN
E2F1	JUNB
E2F1	JUND
E2F1	KLF11
E2F1	MAZ
E2F1	MYB
E2F1	NFYA
E2F1	NR2F2
E2F1	PKNOX1
E2F1	RXRB
E2F1	SP2
E2F1	TFAP4
