Source	Target
EBF1	BARX2
EBF1	BHLHE40
EBF1	CEBPD
EBF1	EGR1
EBF1	GLI1
EBF1	GTF2A1
EBF1	HMBOX1
EBF1	HOMEZ
EBF1	HOXA1
EBF1	HOXA11
EBF1	HOXC5
EBF1	MAX
EBF1	MAZ
EBF1	NFYA
EBF1	RB1
EBF1	SMAD7
EBF1	SP1
EBF1	TP53
EBF1	ZNF143
EBF1	ZNF628
EBF2	EGR1
EBF2	GLI1
EBF2	HMBOX1
EBF2	HOMEZ
EBF2	HOXA1
EBF2	HOXA11
EBF2	HOXC5
EBF2	MAZ
EBF2	RB1
EBF2	SMAD7
EBF2	SP1
EBF2	ZNF143
EBF2	ZNF628
EGR1	AHR
EGR1	ARNT
EGR1	ATF1
EGR1	ATF2
EGR1	ATF4
EGR1	ATF7
EGR1	BCL6
EGR1	BHLHE40
EGR1	BRF1
EGR1	CDC5L
EGR1	CEBPB
EGR1	CEBPD
EGR1	CHURC1
EGR1	CNOT3
EGR1	CREB1
EGR1	CREM
EGR1	CTCF
EGR1	DBP
EGR1	DDIT3
EGR1	E2F5
EGR1	EGR1
EGR1	ELK1
EGR1	EMX2
EGR1	EP300
EGR1	ESRRA
EGR1	FOSL1
EGR1	FOXH1
EGR1	FOXJ3
EGR1	FOXL1
EGR1	FOXN2
EGR1	FOXO3
EGR1	GABPA
EGR1	GLIS3
EGR1	GTF2A1
EGR1	GTF2I
EGR1	HBP1
EGR1	HES1
EGR1	HIF1A
EGR1	HNF1A
EGR1	HOXA1
EGR1	HOXA11
EGR1	HOXA3
EGR1	HOXA7
EGR1	HOXA9
EGR1	HOXB6
EGR1	HOXB9
EGR1	HOXC10
EGR1	HOXC5
EGR1	HSF1
EGR1	HSF2
EGR1	IRF1
EGR1	IRF2
EGR1	IRF7
EGR1	IRX2
EGR1	IRX5
EGR1	JUN
EGR1	JUNB
EGR1	JUND
EGR1	KLF11
EGR1	MAFF
EGR1	MAX
EGR1	MAZ
EGR1	MZF1
EGR1	NFATC3
EGR1	NFATC4
EGR1	NFE2L1
EGR1	NFE2L2
EGR1	NFIB
EGR1	NFKB2
EGR1	NFYA
EGR1	NR2F1
EGR1	NR2F2
EGR1	NR4A1
EGR1	NR4A2
EGR1	NR6A1
EGR1	OAZ1
EGR1	PAX2
EGR1	PBX1
EGR1	PKNOX1
EGR1	POU2F1
EGR1	POU3F3
EGR1	PPARD
EGR1	PRDM1
EGR1	RARA
EGR1	RB1
EGR1	RBPJ
EGR1	REL
EGR1	RELB
EGR1	RFX1
EGR1	RFX2
EGR1	RFX5
EGR1	RXRB
EGR1	SMAD3
EGR1	SMAD7
EGR1	SP1
EGR1	SP3
EGR1	SP4
EGR1	SREBF1
EGR1	SRF
EGR1	STAT1
EGR1	STAT3
EGR1	STAT6
EGR1	TBX18
EGR1	TCF12
EGR1	TCF4
EGR1	TCF7
EGR1	TEF
EGR1	TFAP2A
EGR1	TGIF1
EGR1	TGIF2
EGR1	TOPORS
EGR1	TP53
EGR1	TP73
EGR1	TRIM28
EGR1	UBP1
EGR1	YY1
EGR1	ZBTB33
EGR1	ZBTB7A
EGR1	ZBTB7B
EGR1	ZEB1
EGR1	ZFP161
EGR1	ZNF143
EGR1	ZNF238
EGR1	ZNF333
EGR1	ZNF628
EGR2	AHR
EGR2	ARNT
EGR2	ATF1
EGR2	ATF2
EGR2	ATF4
EGR2	ATF7
EGR2	BCL6
EGR2	BHLHE40
EGR2	BRF1
EGR2	CDC5L
EGR2	CEBPB
EGR2	CEBPD
EGR2	CHURC1
EGR2	CNOT3
EGR2	CREB1
EGR2	CREM
EGR2	CTCF
EGR2	DBP
EGR2	DDIT3
EGR2	E2F5
EGR2	EGR1
EGR2	ELK1
EGR2	EMX2
EGR2	EP300
EGR2	ESRRA
EGR2	FOSL1
EGR2	FOXH1
EGR2	FOXJ3
EGR2	FOXL1
EGR2	FOXN2
EGR2	FOXO3
EGR2	GABPA
EGR2	GLIS3
EGR2	GTF2A1
EGR2	GTF2I
EGR2	HBP1
EGR2	HES1
EGR2	HIF1A
EGR2	HNF1A
EGR2	HOXA1
EGR2	HOXA11
EGR2	HOXA3
EGR2	HOXA7
EGR2	HOXA9
EGR2	HOXB6
EGR2	HOXB9
EGR2	HOXC10
EGR2	HOXC5
EGR2	HSF1
EGR2	HSF2
EGR2	IRF1
EGR2	IRF2
EGR2	IRF7
EGR2	IRX2
EGR2	IRX5
EGR2	JUN
EGR2	JUNB
EGR2	JUND
EGR2	KLF11
EGR2	MAFF
EGR2	MAX
EGR2	MAZ
EGR2	MZF1
EGR2	NFATC3
EGR2	NFATC4
EGR2	NFE2L1
EGR2	NFE2L2
EGR2	NFIB
EGR2	NFKB2
EGR2	NFYA
EGR2	NR2F1
EGR2	NR2F2
EGR2	NR4A1
EGR2	NR4A2
EGR2	NR6A1
EGR2	OAZ1
EGR2	PAX2
EGR2	PBX1
EGR2	PKNOX1
EGR2	POU2F1
EGR2	POU3F3
EGR2	PPARD
EGR2	PRDM1
EGR2	RARA
EGR2	RB1
EGR2	RBPJ
EGR2	REL
EGR2	RELB
EGR2	RFX1
EGR2	RFX2
EGR2	RFX5
EGR2	RXRB
EGR2	SMAD3
EGR2	SMAD7
EGR2	SP1
EGR2	SP3
EGR2	SP4
EGR2	SREBF1
EGR2	SRF
EGR2	STAT1
EGR2	STAT3
EGR2	STAT6
EGR2	TBX18
EGR2	TCF12
EGR2	TCF4
EGR2	TCF7
EGR2	TEF
EGR2	TFAP2A
EGR2	TFAP4
EGR2	TGIF1
EGR2	TGIF2
EGR2	TOPORS
EGR2	TP53
EGR2	TRIM28
EGR2	UBP1
EGR2	YY1
EGR2	ZBTB33
EGR2	ZBTB7A
EGR2	ZBTB7B
EGR2	ZEB1
EGR2	ZFP161
EGR2	ZNF143
EGR2	ZNF238
EGR2	ZNF333
EGR2	ZNF628
EGR3	AHR
EGR3	ARNT
EGR3	ATF1
EGR3	ATF2
EGR3	ATF4
EGR3	ATF7
EGR3	BCL6
EGR3	BHLHE40
EGR3	BRF1
EGR3	CDC5L
EGR3	CEBPB
EGR3	CEBPD
EGR3	CHURC1
EGR3	CNOT3
EGR3	CREB1
EGR3	CREM
EGR3	CTCF
EGR3	DBP
EGR3	DDIT3
EGR3	E2F5
EGR3	EGR1
EGR3	ELK1
EGR3	EMX2
EGR3	EP300
EGR3	ESRRA
EGR3	FOSL1
EGR3	FOXH1
EGR3	FOXJ3
EGR3	FOXL1
EGR3	FOXN2
EGR3	FOXO3
EGR3	GABPA
EGR3	GLIS3
EGR3	GTF2A1
EGR3	GTF2I
EGR3	HBP1
EGR3	HES1
EGR3	HIF1A
EGR3	HNF1A
EGR3	HOXA1
EGR3	HOXA11
EGR3	HOXA3
EGR3	HOXA7
EGR3	HOXA9
EGR3	HOXB3
EGR3	HOXB4
EGR3	HOXB6
EGR3	HOXB9
EGR3	HOXC10
EGR3	HOXC5
EGR3	HOXD3
EGR3	HSF1
EGR3	HSF2
EGR3	IRF1
EGR3	IRF2
EGR3	IRF7
EGR3	IRX2
EGR3	IRX5
EGR3	JUN
EGR3	JUNB
EGR3	JUND
EGR3	KLF11
EGR3	MAFF
EGR3	MAX
EGR3	MAZ
EGR3	MZF1
EGR3	NFATC3
EGR3	NFATC4
EGR3	NFE2L1
EGR3	NFE2L2
EGR3	NFIB
EGR3	NFKB2
EGR3	NFYA
EGR3	NR2F1
EGR3	NR2F2
EGR3	NR4A1
EGR3	NR4A2
EGR3	NR6A1
EGR3	OAZ1
EGR3	PAX2
EGR3	PBX1
EGR3	PKNOX1
EGR3	POU2F1
EGR3	POU3F3
EGR3	PPARD
EGR3	PRDM1
EGR3	RARA
EGR3	RB1
EGR3	RBPJ
EGR3	REL
EGR3	RELB
EGR3	RFX1
EGR3	RFX2
EGR3	RFX5
EGR3	RXRB
EGR3	SMAD3
EGR3	SMAD7
EGR3	SP1
EGR3	SP3
EGR3	SP4
EGR3	SREBF1
EGR3	SRF
EGR3	STAT1
EGR3	STAT3
EGR3	STAT6
EGR3	TBX18
EGR3	TCF12
EGR3	TCF4
EGR3	TCF7
EGR3	TEF
EGR3	TFAP2A
EGR3	TGIF1
EGR3	TGIF2
EGR3	TOPORS
EGR3	TP53
EGR3	TP73
EGR3	TRIM28
EGR3	UBP1
EGR3	YY1
EGR3	ZBTB33
EGR3	ZBTB7A
EGR3	ZBTB7B
EGR3	ZEB1
EGR3	ZFP161
EGR3	ZNF143
EGR3	ZNF238
EGR3	ZNF333
EGR3	ZNF628
EGR4	ARNT
EGR4	ATF1
EGR4	ATF2
EGR4	ATF4
EGR4	ATF7
EGR4	BHLHE40
EGR4	BRF1
EGR4	CDC5L
EGR4	CEBPB
EGR4	CHURC1
EGR4	CNOT3
EGR4	CREB1
EGR4	CREM
EGR4	DBP
EGR4	DDIT3
EGR4	E2F5
EGR4	EGR1
EGR4	ELK1
EGR4	EMX2
EGR4	EP300
EGR4	ESRRA
EGR4	FOSL1
EGR4	FOXH1
EGR4	FOXJ3
EGR4	FOXL1
EGR4	FOXN2
EGR4	FOXO3
EGR4	GABPA
EGR4	GLIS3
EGR4	GTF2I
EGR4	HBP1
EGR4	HES1
EGR4	HIF1A
EGR4	HNF1A
EGR4	HOXA1
EGR4	HOXA11
EGR4	HOXA3
EGR4	HOXA7
EGR4	HOXA9
EGR4	HOXB6
EGR4	HOXB9
EGR4	HOXC10
EGR4	HOXC5
EGR4	HSF1
EGR4	HSF2
EGR4	IRF1
EGR4	IRF2
EGR4	IRF7
EGR4	IRX5
EGR4	JUN
EGR4	JUNB
EGR4	JUND
EGR4	KLF11
EGR4	MAFF
EGR4	MAX
EGR4	MAZ
EGR4	MZF1
EGR4	NFATC3
EGR4	NFATC4
EGR4	NFE2L1
EGR4	NFE2L2
