Source	Target
CTCF	NR4A1
CTCF	NR4A2
CTCF	NR6A1
CTCF	OAZ1
CTCF	PARP1
CTCF	PATZ1
CTCF	PAX2
CTCF	PKNOX1
CTCF	POU2F1
CTCF	PPARD
CTCF	PRRX1
CTCF	PURA
CTCF	RB1
CTCF	RELB
CTCF	RFX2
CTCF	RXRA
CTCF	RXRB
CTCF	SIX2
CTCF	SMAD3
CTCF	SOX2
CTCF	SOX4
CTCF	SP1
CTCF	SP3
CTCF	SPI1
CTCF	SPIB
CTCF	SRF
CTCF	STAT1
CTCF	STAT3
CTCF	STAT4
CTCF	STAT5A
CTCF	STAT6
CTCF	TCF12
CTCF	TCF3
CTCF	TEF
CTCF	TFAP2B
CTCF	TGIF1
CTCF	THRB
CTCF	TP53
CTCF	TRIM28
CTCF	USF1
CTCF	USF2
CTCF	YY1
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZFX
CTCF	ZNF148
CTCF	ZNF217
CUX1	ATF5
CUX1	CUX1
CUX1	GLIS1
CUX1	HOXD12
CUX1	HOXD13
CUX1	SMAD7
DDIT3	BHLHE41
DDIT3	FOXP1
DDIT3	HMBOX1
DDIT3	HOXC5
DDIT3	NR4A1
DEAF1	BHLHE40
DEAF1	BRF1
DEAF1	CREB1
DEAF1	CTCF
DEAF1	DBP
DEAF1	DEAF1
DEAF1	DLX1
DEAF1	DLX2
DEAF1	DLX5
DEAF1	E2F6
DEAF1	EGR1
DEAF1	ETS2
DEAF1	GLI3
DEAF1	GLIS1
DEAF1	GTF2I
DEAF1	HMBOX1
DEAF1	HOMEZ
DEAF1	IKZF2
DEAF1	IRF7
DEAF1	IRX5
DEAF1	JUN
DEAF1	JUNB
DEAF1	LHX8
DEAF1	MAFF
DEAF1	MAX
DEAF1	MSX1
DEAF1	MZF1
DEAF1	NFE2L2
DEAF1	NFYA
DEAF1	NR4A1
DEAF1	PKNOX1
DEAF1	PRRX1
DEAF1	RELA
DEAF1	RXRA
DEAF1	SHOX2
DEAF1	SIX1
DEAF1	SOX4
DEAF1	SOX5
DEAF1	SP2
DEAF1	STAT1
DEAF1	TCF12
DEAF1	TP53
DEAF1	ZBTB33
DEAF1	ZNF263
DLX3	ARNTL2
DLX4	ARNTL2
DLX5	NFIL3
DLX5	NR2C2
DLX5	PRRX1
DMBX1	GLIS1
DMRT1	ELF1
DMRT1	ETS1
DMRT1	LHX8
DMRT1	NR4A1
DMRT1	PRRX2
DMRT1	SRF
DMRT1	USF1
DMRT2	SIX1
DMRT2	SRF
DMRT2	TCF4
DMRT3	ARNT
DMRT3	ELF1
DMRT3	TGIF1
DMRT3	ZEB1
E2F1	ARID3A
E2F1	ATF2
E2F1	ATF4
E2F1	ATF7
E2F1	BACH1
E2F1	BRF1
E2F1	CDC5L
E2F1	CREM
E2F1	CUX1
E2F1	DLX2
E2F1	E2F1
E2F1	EPAS1
E2F1	FOXF1
E2F1	FOXJ3
E2F1	FOXM1
E2F1	FOXN2
E2F1	FOXP1
E2F1	GABPA
E2F1	GABPB1
E2F1	GLI3
E2F1	GTF2A1
E2F1	HMGA2
E2F1	HSF2
E2F1	IRX5
E2F1	JUN
E2F1	JUNB
E2F1	JUND
E2F1	LHX8
E2F1	MAFB
E2F1	MAZ
E2F1	NFATC3
E2F1	NFKB2
E2F1	NFYA
E2F1	NR2F2
E2F1	PATZ1
E2F1	PKNOX1
E2F1	PRRX1
E2F1	SMAD1
E2F1	SOX9
E2F1	SP2
E2F1	STAT1
E2F1	TFAP4
E2F1	TFDP1
E2F1	TGIF1
E2F1	TP53
E2F1	TP73
E2F1	XBP1
E2F1	ZFP161
E2F1	ZNF143
E2F4	ATF4
E2F4	E2F1
E2F4	FOXM1
E2F4	GTF2A1
E2F4	HMGA2
E2F4	JUN
E2F4	LHX8
E2F4	MAZ
E2F4	NFYA
E2F4	SP2
E2F4	TGIF1
E2F4	TP53
E2F6	ATF4
E2F6	E2F1
E2F6	FOXM1
E2F6	GTF2A1
E2F6	HMGA2
E2F6	JUN
E2F6	LHX8
E2F6	MAZ
E2F6	NFYA
E2F6	SP2
E2F6	TGIF1
E2F6	TP53
E2F7	ATF4
E2F7	E2F1
E2F7	FOXM1
E2F7	GTF2A1
E2F7	HMGA2
E2F7	JUN
E2F7	LHX8
E2F7	MAZ
E2F7	NFYA
E2F7	SP2
E2F7	TGIF1
E2F7	TP53
E4F1	BARX1
E4F1	EGR3
E4F1	GTF2A1
E4F1	IRX5
E4F1	RFX1
E4F1	TLX2
EBF1	ATF4
EBF1	ATF5
EBF1	BARX2
EBF1	CEBPB
EBF1	CEBPD
EBF1	DDIT3
EBF1	DLX1
EBF1	EGR1
EBF1	EPAS1
EBF1	FOXF1
EBF1	GLI1
EBF1	HIF1A
EBF1	HMBOX1
EBF1	HOMEZ
EBF1	LHX8
EBF1	MAFA
EBF1	MAFB
EBF1	MAFF
EBF1	MAX
EBF1	MAZ
EBF1	MEF2A
EBF1	MSX1
EBF1	NFATC4
EBF1	NFYA
EBF1	NR2F6
EBF1	NR4A2
EBF1	OAZ1
EBF1	PPARG
EBF1	RARA
EBF1	RB1
EBF1	SIX1
EBF1	SIX2
EBF1	SP2
EBF1	STAT5A
EBF1	ZNF143
EBF1	ZNF354C
EBF2	DDIT3
EBF2	EGR1
EBF2	FOXF1
EBF2	GLI1
EBF2	HMBOX1
EBF2	HOMEZ
EBF2	MAFA
EBF2	MAFB
EBF2	MAFF
EBF2	MAZ
EBF2	MSX1
EBF2	NFYA
EBF2	NR2F6
EBF2	NR4A2
EBF2	OAZ1
EBF2	PPARG
EBF2	RB1
EBF2	SP2
EBF2	STAT5A
EBF2	ZNF143
EBF2	ZNF354C
EGR1	AHR
EGR1	ARID3A
EGR1	ARID5B
EGR1	ARNT
EGR1	ATF1
EGR1	ATF2
EGR1	ATF4
EGR1	ATF7
EGR1	BACH1
EGR1	BCL6
EGR1	BHLHE40
EGR1	BHLHE41
EGR1	BPTF
EGR1	BRF1
EGR1	CEBPB
EGR1	CEBPD
EGR1	CHURC1
EGR1	CNOT3
EGR1	CREB1
EGR1	CREM
EGR1	DBP
EGR1	DDIT3
EGR1	DLX1
EGR1	DLX2
EGR1	DLX5
EGR1	E2F6
EGR1	EBF1
EGR1	EGR1
EGR1	EGR3
EGR1	ELK1
EGR1	EP300
EGR1	EPAS1
EGR1	ERF
EGR1	ESRRA
EGR1	FLI1
EGR1	FOSL1
EGR1	FOXD1
EGR1	FOXF1
EGR1	FOXF2
EGR1	FOXH1
EGR1	FOXJ3
EGR1	FOXL1
EGR1	FOXN2
EGR1	FOXO1
EGR1	FOXO3
EGR1	FOXP1
EGR1	FOXP3
EGR1	GABPA
EGR1	GABPB1
