Source	Target
CTCF	NKX3-2
CTCF	NR1H2
CTCF	NR1I3
CTCF	NR2C2
CTCF	NR2F1
CTCF	NR3C1
CTCF	NR4A1
CTCF	NR4A2
CTCF	NR6A1
CTCF	NRF1
CTCF	OAZ1
CTCF	PARP1
CTCF	PATZ1
CTCF	PAX2
CTCF	PAX5
CTCF	PITX3
CTCF	PKNOX1
CTCF	POU2F1
CTCF	POU2F2
CTCF	POU3F2
CTCF	PPARA
CTCF	PPARD
CTCF	PURA
CTCF	RB1
CTCF	RBPJ
CTCF	REL
CTCF	RELA
CTCF	RELB
CTCF	REST
CTCF	RFX2
CTCF	RUNX1
CTCF	RUNX3
CTCF	RXRA
CTCF	RXRB
CTCF	SIX4
CTCF	SMAD3
CTCF	SMAD7
CTCF	SOX2
CTCF	SOX4
CTCF	SP1
CTCF	SP3
CTCF	SPI1
CTCF	SPIB
CTCF	SREBF1
CTCF	SREBF2
CTCF	SRF
CTCF	STAT1
CTCF	STAT3
CTCF	STAT4
CTCF	STAT5A
CTCF	STAT6
CTCF	TCF12
CTCF	TCF3
CTCF	TEF
CTCF	TGIF1
CTCF	TGIF2
CTCF	THRA
CTCF	THRB
CTCF	TP53
CTCF	TP73
CTCF	TRIM28
CTCF	USF1
CTCF	USF2
CTCF	YY1
CTCF	ZBTB16
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZEB1
CTCF	ZFP161
CTCF	ZFX
CTCF	ZNF148
CTCF	ZNF217
CTCF	ZNF238
CTCF	ZNF333
CUX1	ARID5B
CUX1	ATF1
CUX1	ATF5
CUX1	BHLHE41
CUX1	CEBPE
CUX1	HOXD12
CUX1	HOXD13
CUX1	MZF1
CUX1	POU3F3
DDIT3	DBP
DDIT3	FOXP1
DDIT3	HMBOX1
DDIT3	HOXC5
DDIT3	POU3F1
DDIT3	POU3F3
DDIT3	PPARD
DEAF1	BACH1
DEAF1	BACH2
DEAF1	BARX1
DEAF1	BRF1
DEAF1	CBFB
DEAF1	CEBPA
DEAF1	CREB1
DEAF1	CTCF
DEAF1	CUX1
DEAF1	DBP
